,Filename,Count,MP_ID,nElements,EboveHull,Material,FormationEnergy,Predicted_CT
69144,69146_Ba6Mg1Ir6O18.poscar,69147,mp-1234622,4,0.183274613,Ba6Mg(IrO3)6,-1.920565218,4.2460403
69149,69151_Mg1V2O2F6.poscar,69152,mp-2217918,4,0.111808941,MgV2(OF3)2,-3.013056917,19.488503
69156,69158_Ba2Mg1Mn3Tl2O10.poscar,69159,mp-2228435,5,0.096646754,Ba2MgMn3Tl2O10,-2.091141823,31.670513
69160,69162_Hf1Mg14B1O16.poscar,69163,mp-1033686,4,0.295969705,HfMg14BO16,-2.763091381,32.66935
69170,69172_Li2Mg1Cd1P2.poscar,69173,mp-1222665,4,0.353775958,Li2MgCdP2,-0.255824411,7.7663236
69173,69175_Mg1V3Fe1O8.poscar,69176,mp-2219076,4,0.197151411,MgV3FeO8,-2.261504206,4.615126
69179,69181_Mg1W2O4F4.poscar,69182,mp-2240230,4,0.136597828,MgW2(OF)4,-2.626647276,5.4538956
69181,69183_Mg1Mn4O4F4.poscar,69184,mp-2228099,4,0.198340891,MgMn4(OF)4,-2.474827352,8.512703
69186,69188_Mg6Cd1Sn1O8.poscar,69189,mp-1031564,4,0.290706949,Mg6CdSnO8,-2.40546647,17.765476
69189,69191_Mg1Cu1Sn1.poscar,69192,mp-11361,3,0.0,MgCuSn,-0.177484218,4.535048
69195,69197_Na2Mg4V6O20.poscar,69198,mp-555794,4,0.0,NaMg2V3O10,-2.592026437,4.942261
69201,69203_K1Mg3.poscar,69204,mp-1184990,2,0.24432801,KMg3,0.231919712,4.174755
69210,69212_Mg6Ni2O8.poscar,69213,mp-1099253,3,0.0,Mg3NiO4,-2.606151172,47.861275
69211,69213_Mg8Al16O32.poscar,69214,mp-33302,3,0.020615211,MgAl2O4,-3.354426043,53.13463
69218,69220_Mg1Fe2O2F2.poscar,69221,mp-2225297,4,0.182307951,MgFe2(OF)2,-2.305815326,4.5113325
69244,69246_Mg1V1Br2O1.poscar,69247,mp-2228222,4,0.340690781,MgVBr2O,-1.66025517,9.023136
69245,69247_Mg4Si8.poscar,69248,mp-1260852,2,0.241431159,MgSi2,0.177068456,3.671722
69248,69250_Na18Mg12Nb12Si15S21O144.poscar,69251,mp-2715972,6,0.119837475,Na6Mg4Nb4Si5S7O48,-2.533610875,6.690136
69256,69258_Mg1Cu4H8C2O10.poscar,69259,mp-1234265,5,0.230988403,MgCu4H8(CO5)2,-1.164089438,10.011411
69261,69263_Mg3Si4O13.poscar,69264,mp-1222180,3,0.215356652,Mg3Si4O13,-2.701956559,3.4521756
69273,69275_Mg2V4P4O20.poscar,69276,mp-1043800,4,0.0555801,MgV2(PO5)2,-2.659928992,9.92685
69281,69283_Mg1Fe6O6F6.poscar,69284,mp-2230556,4,0.313776842,MgFe6(OF)6,-2.0083142,9.408936
69284,69286_Mg12V2Cu2.poscar,69287,mp-1022131,3,0.231383186,Mg6VCu,0.177551284,4.2163653
69287,69289_Sr2Mg1Cu3Cl2O4.poscar,69290,mp-2218174,5,0.572671738,Sr2MgCu3(ClO2)2,-1.526355444,10.488418
69288,69290_Sr1Mg1Ru2O6.poscar,69291,mp-2240073,4,0.097709454,SrMg(RuO3)2,-2.046632604,12.474803
69293,69295_Ba4Mg4Ag4F28.poscar,69296,mp-1041232,4,0.007101864,BaMgAgF7,-2.917594655,13.340991
69294,69296_Mg12Zn2W2.poscar,69297,mp-1022596,3,0.308194961,Mg6ZnW,0.261393539,2.5034058
69296,69298_Li1Mg6B1O8.poscar,69299,mp-1031151,4,0.254064662,LiMg6BO8,-2.723520418,73.678215
69299,69301_K2Na2La2Mg1Nb2O10.poscar,69302,mp-2230339,6,0.218170827,K2Na2La2MgNb2O10,-2.72194716,11.883974
69311,69313_Mg6Zn1Cr1O8.poscar,69314,mp-1032533,4,0.090592527,Mg6ZnCrO8,-2.698242704,9.1007595
69312,69314_Nd1Er1Mg2.poscar,69315,mp-974517,3,0.000277537,NdErMg2,-0.089409297,5.193607
69320,69322_Ca2Mg10.poscar,69323,mp-1038987,2,0.087610087,CaMg5,0.022218226,5.6072216
69341,69343_Li1Mg30C1O32.poscar,69344,mp-1040064,4,0.134812441,LiMg30CO32,-2.857739729,2.028548
69345,69347_Sr1Mg30Sn1O32.poscar,69348,mp-1036693,4,0.102436431,SrMg30SnO32,-2.913131692,30.611042
69354,69356_Mg1S1O9.poscar,69357,mp-1180517,3,0.740639996,MgSO9,-0.572930556,2.7368412
69356,69358_Cs1Mg1Nb1P2O8.poscar,69359,mp-2218710,5,0.286284327,CsMgNb(PO4)2,-2.583551829,5.4553666
69378,69380_Mg14Cd1Fe1.poscar,69381,mp-1027800,3,0.137222094,Mg14CdFe,0.09754006,5.6687965
69393,69395_Mg1Sb1Rh1O4.poscar,69396,mp-2227123,4,0.381087351,MgSbRhO4,-1.622225548,5.280819
69395,69397_Mg4H40C4O32.poscar,69398,mp-695987,4,0.012022403,MgH10CO8,-1.561841982,15.18557
69398,69400_Mg1V4O8.poscar,69401,mp-2219019,3,0.08521491,MgV4O8,-2.535074628,12.230127
69404,69406_Mg14Ti1Cu1O16.poscar,69407,mp-1035429,4,0.114985133,Mg14TiCuO16,-2.893573937,5.4297395
69414,69416_Mg4Si8Ni4O24.poscar,69417,mp-1259496,4,0.025233649,MgSi2NiO6,-2.823236602,46.732014
69417,69419_Mg1Mn2Zn2O6.poscar,69420,mp-2223060,4,0.208842629,MgMn2Zn2O6,-1.934113434,9.87019
69425,69427_Cs2Mg2Br6.poscar,69428,mp-29750,3,0.0,CsMgBr3,-2.032145841,44.11728
69428,69430_Li3Mg1V8O16.poscar,69431,mp-757105,4,0.06774085,Li3MgV8O16,-2.501378932,3.6536088
69452,69454_Na21Mg9Sn3P15S3O72.poscar,69455,mp-2715841,6,0.02554448,Na7Mg3SnP5SO24,-2.637741889,20.409592
69462,69464_Rb2Mg12Mn2.poscar,69465,mp-1023076,3,0.407519371,RbMg6Mn,0.398340109,5.013779
69471,69473_Lu1Mg1Au2.poscar,69474,mp-865861,3,0.0,LuMgAu2,-0.792106613,2.927279
69476,69478_Mg6B1C1O8.poscar,69479,mp-1033291,4,0.653885007,Mg6BCO8,-2.204017717,2.5282612
69479,69481_K1Mg1Mn1O2.poscar,69482,mp-2225311,4,0.336471841,KMgMnO2,-1.708725138,4.368875
69488,69490_Na1Mg1Ni1O2.poscar,69491,mp-2227579,4,0.469272291,NaMgNiO2,-1.433611029,3.3424592
69495,69497_Mg1Ti3V5O16.poscar,69498,mp-1233413,4,0.097363339,MgTi3V5O16,-2.823817138,11.2070055
69505,69507_Mg4Ta8Si6S12O72.poscar,69508,mp-2713181,5,0.054317556,Mg2Ta4Si3(SO6)6,-2.572457218,5.447634
69512,69514_Mg12Si2W2.poscar,69515,mp-1017379,3,0.358827378,Mg6SiW,0.278348696,5.0113397
69514,69516_Y1Mg6Sn1O8.poscar,69517,mp-1032818,4,0.445506793,YMg6SnO8,-2.569479268,9.684551
69516,69518_Mg1Mn9Cd1O10.poscar,69519,mp-1233169,4,0.269844745,MgMn9CdO10,-1.71803493,3.8994923
69553,69555_Hf8Mg1N8O4.poscar,69556,mp-1233149,4,0.227233572,Hf8Mg(N2O)4,-2.243609746,2.1635485
69564,69566_Mg1H4Cl2O2.poscar,69567,mp-24336,4,0.0,MgH4(ClO)2,-1.634468862,55.7902
69579,69581_Rb1Mg30B1O31.poscar,69582,mp-1039895,4,0.142348419,RbMg30BO31,-2.850097487,28.06012
69594,69596_Mg6Mn1Si1O8.poscar,69597,mp-1032437,4,0.346813646,Mg6MnSiO8,-2.590040817,9.222114
69608,69610_Na1Ce1Mg6O8.poscar,69611,mp-1031011,4,0.231452959,NaCeMg6O8,-2.812465368,13.785086
69616,69618_Mg14Nb1Mo1.poscar,69619,mp-1026510,3,0.214872733,Mg14NbMo,0.191966123,4.7735844
69645,69647_K2Mg2In2Mo6O24.poscar,69648,mp-698655,5,0.0,KMgIn(MoO4)3,-2.20357761,24.126335
69656,69658_Mg1Mn3V1Cr2P6O24.poscar,69659,mp-1234827,6,0.111376917,MgMn3VCr2(PO4)6,-2.528830967,8.57141
69684,69686_Mg14Zr1Cr1.poscar,69687,mp-1027834,3,0.119515098,Mg14ZrCr,0.097690522,5.446456
69698,69700_Mg1Mn6O7F5.poscar,69701,mp-2230445,4,0.157335457,MgMn6O7F5,-2.353326593,2.8135917
69702,69704_Cs2Mg2In2F12.poscar,69705,mp-1225951,4,0.0,CsMgInF6,-3.256863589,68.7651
69705,69707_Ba2Nd1Mg1Cu3O7.poscar,69708,mp-2228583,5,0.33525862,Ba2NdMgCu3O7,-1.996900033,2.3846745
69707,69709_K2Na2Mg10Si24O60.poscar,69710,mp-690914,5,0.000922208,KNaMg5(Si2O5)6,-3.193904492,60.12532
69709,69711_Cs2Mg2H24Cl6O12.poscar,69712,mp-721171,5,0.0,CsMgH12(ClO2)3,-1.514279783,82.97837
69715,69717_Mg2Ti2P6W2O24.poscar,69718,mp-1044375,5,0.049880671,MgTiP3WO12,-2.776097046,10.73227
69719,69721_Ho4Mg8.poscar,69722,mp-13499,2,0.010252738,HoMg2,-0.057719567,3.2874098
69726,69728_Mg2Fe5Si8O24.poscar,69729,mp-1222243,4,0.025910777,Mg2Fe5(SiO3)8,-2.774121333,9.168688
69729,69731_Mg1Zn2Co2P2O10.poscar,69732,mp-2229378,5,0.148580818,MgZn2Co2(PO5)2,-2.167794946,6.6362314
69734,69736_Tm8Mg4S16.poscar,69737,mp-1232322,3,0.261003221,Tm2MgS4,-1.921424235,6.640824
69735,69737_Mg2V1W3S8.poscar,69738,mp-1247252,4,0.238202873,Mg2VW3S8,-1.03485651,6.1962724
69738,69740_Mg1W2O2F8.poscar,69741,mp-2218891,4,0.169151434,MgW2(OF4)2,-2.761161821,4.967887
69758,69760_La16Mg4Ir4.poscar,69761,mp-570078,3,0.0,La4MgIr,-0.386905644,5.6269073
69760,69762_Mg1V4Fe1Co1O12.poscar,69763,mp-2230235,5,0.250325711,MgV4FeCoO12,-2.066670437,4.840188
69764,69766_Ba4Mg8Si8O28.poscar,69767,mp-1019549,4,0.0,BaMg2Si2O7,-3.300472064,56.999603
69774,69776_Li1Mg2Al1.poscar,69777,mp-1015814,3,0.330747177,LiMg2Al,0.228688769,2.967855
69776,69778_Er3Mg3Pd3.poscar,69779,mp-1079435,3,0.0,ErMgPd,-0.698408883,3.5201707
69790,69792_Cs1Hf1Mg30O31.poscar,69793,mp-1038689,4,0.184836696,CsHfMg30O31,-2.819503095,6.8225646
69795,69797_Mg1Zn1Co4O8.poscar,69798,mp-2215987,4,0.278693573,MgZn(CoO2)4,-1.3805408,5.171966
69798,69800_Ce3Mg3Rh3.poscar,69801,mp-1213760,3,0.0,CeMgRh,-0.553413469,4.381205
69806,69808_Sm4Mg1Mo4O14.poscar,69809,mp-1234530,4,0.142426001,Sm4Mg(Mo2O7)2,-2.746282771,6.957734
69813,69815_Tb1Mg16Al12.poscar,69816,mp-1187293,3,0.012390371,Tb(Mg4Al3)4,-0.071006968,4.823488
69835,69837_Na30Mg24Si3S33O144.poscar,69838,mp-2713287,5,0.027067647,Na10Mg8SiS11O48,-2.373717601,28.19413
69837,69839_Mg2N2Cl6O12.poscar,69840,mp-1180491,4,0.7095441,MgN(ClO2)3,-0.29846202,2.1231732
69845,69847_Mg1Mn4Cd2O8.poscar,69848,mp-2232894,4,0.185750361,MgMn4Cd2O8,-1.806725345,3.0202076
69847,69849_Mg1Fe6O10F2.poscar,69850,mp-2230643,4,0.248129284,MgFe6(O5F)2,-1.704821334,10.735359
69858,69860_Mg4Ni4Ge4.poscar,69861,mp-1102387,3,0.0,MgNiGe,-0.368612772,3.6817012
69863,69865_Mg14Ti1Si1.poscar,69866,mp-1026490,3,0.159813118,Mg14TiSi,0.049843409,5.2262354
69874,69876_Ba2Y1Mg1Mn3O8.poscar,69877,mp-2227694,5,0.173456671,Ba2YMgMn3O8,-2.553755167,3.318266
69880,69882_Mg1Fe12O12F12.poscar,69883,mp-2220245,4,0.18682529,MgFe12(OF)12,-2.037700649,2.3438714
69882,69884_Sr1Mg6Sn1O8.poscar,69885,mp-1031518,4,0.388239185,SrMg6SnO8,-2.511912407,37.632748
69891,69893_K2Mg12Bi2.poscar,69894,mp-1021294,3,0.270111896,KMg6Bi,0.076692368,4.277627
69892,69894_K4Mg1Mn4O8.poscar,69895,mp-2221154,4,0.133974272,K4MgMn4O8,-1.870560315,2.829781
69894,69896_Dy16Mg4Ni4.poscar,69897,mp-1212902,3,0.0,Dy4MgNi,-0.20017083,5.5289617
69898,69900_Ba1Mg6Cu1.poscar,69901,mp-1022107,3,0.182085884,BaMg6Cu,0.091907698,4.6441827
69903,69905_Mg1Cu2O4F2.poscar,69906,mp-2226406,4,0.556978422,MgCu2(O2F)2,-1.182766326,4.205801
69913,69915_Ba2Yb1Mg1Ru1O6.poscar,69916,mp-2217773,5,0.261264099,Ba2YbMgRuO6,-2.486214157,56.667778
69914,69916_Mg2Ti2F10.poscar,69917,mp-1443056,3,0.066079732,MgTiF5,-3.672997192,2.7662506
69920,69922_Mg1Fe8O8F8.poscar,69923,mp-2220561,4,0.17323709,MgFe8(OF)8,-2.100721834,2.3420148
69922,69924_Cs8Mg4H32C8O40.poscar,69925,mp-733936,5,0.0,Cs2MgH8(CO5)2,-1.757482621,55.340374
69923,69925_Ba2Mg2C4O12.poscar,69926,mp-1188713,4,0.007172608,BaMg(CO3)2,-2.559478163,35.837444
69926,69928_Mg1As1Pt5.poscar,69929,mp-865146,3,0.0,MgAsPt5,-0.478315866,3.7004318
69932,69934_Mg1Co5Ni1O12.poscar,69935,mp-2231148,4,0.096346156,MgCo5NiO12,-1.226576752,3.849492
69954,69956_Rb1La1Mg14O16.poscar,69957,mp-1035052,4,0.292055446,RbLaMg14O16,-2.75042341,24.302553
69957,69959_Mg4Ti4P8O28.poscar,69960,mp-1043960,4,0.190417889,MgTiP2O7,-2.793490036,4.908986
69961,69963_Rb4Mg1Se4O14.poscar,69964,mp-1233953,4,0.093516276,Rb4Mg(Se2O7)2,-1.652388837,13.77624
69962,69964_Mg1Fe1Ag1O2.poscar,69965,mp-2210754,4,0.431696531,MgFeAgO2,-1.382781803,8.782199
70001,70003_K1Mg14Cd1.poscar,70004,mp-1026829,3,0.117826825,KMg14Cd,0.078144791,5.7430997
70002,70004_Ba10Mg1Mn6O24F2.poscar,70005,mp-1233725,5,0.090666865,Ba10MgMn6(O12F)2,-2.54071485,10.351415
70011,70013_Mg149Sc1.poscar,70014,mp-1185631,2,0.0,Mg149Sc,-0.026198856,6.8408413
70017,70019_Ba1Mg30Al1O32.poscar,70020,mp-1038200,4,0.114364873,BaMg30AlO32,-2.937672935,4.747843
70019,70021_Mg4Si8.poscar,70022,mp-1073644,2,0.199770056,MgSi2,0.135407352,10.366069
70020,70022_Mg30Cd1Co1O32.poscar,70023,mp-1036919,4,0.031235218,Mg30CdCoO32,-2.914751452,23.645037
70024,70026_Mg2Fe4O8.poscar,70027,mp-608016,3,0.006688246,Mg(FeO2)2,-2.101869841,12.585872
70042,70044_Cs1Mg14Al1.poscar,70045,mp-1028248,3,0.208231368,CsMg14Al,0.182727368,6.492954
70047,70049_Mg1Fe1Cu1As2Pb1O10.poscar,70050,mp-2232745,6,0.065918289,MgFeCuAs2PbO10,-1.723568213,4.8326406
70048,70050_Mg14Zn1C1.poscar,70051,mp-1028019,3,0.199996744,Mg14ZnC,0.163365041,13.514705
70052,70054_Y1Mg1Al1Ge2.poscar,70055,mp-1215910,4,0.0,YMgAlGe2,-0.481764165,3.2653337
70054,70056_Sr2Mg1Ti1Fe1O6.poscar,70057,mp-2217649,5,0.261864002,Sr2MgTiFeO6,-2.755170815,20.95595
70067,70069_Mg8Si16.poscar,70070,mp-1073326,2,0.2824218,MgSi2,0.218059097,1.9444333
70073,70075_Ca1Mg6Ni1O8.poscar,70076,mp-1033006,4,0.086523324,CaMg6NiO8,-2.775149317,57.2342
70074,70076_Mg1Ti1W2O8.poscar,70077,mp-2218124,4,0.144235932,MgTi(WO4)2,-2.524869893,8.9851675
70084,70086_Ho2Mg1V2O7.poscar,70087,mp-2218190,4,0.188414059,Ho2MgV2O7,-3.074891503,21.648632
70090,70092_Hf1Mg14W1.poscar,70093,mp-1026452,3,0.245407265,HfMg14W,0.212046879,4.2042656
70096,70098_Mg1Ti2Bi4O10.poscar,70099,mp-2229590,4,0.172297253,MgTi2(Bi2O5)2,-2.268457696,5.3619556
70107,70109_Mg1V2Zn2Si2O10.poscar,70110,mp-2215850,5,0.128232372,MgV2Zn2(SiO5)2,-2.580156135,14.63925
70127,70129_Ce16Mg8S32.poscar,70130,mp-1232202,3,0.079451824,Ce2MgS4,-2.063038415,2.9653625
70131,70133_Ho26Mg8Zn108.poscar,70134,mp-1213598,3,0.007769143,Ho13(Mg2Zn27)2,-0.306727793,4.5969048
70133,70135_K8Mg1Mn4O16.poscar,70136,mp-1234017,4,0.083109197,K8MgMn4O16,-1.768570439,17.240688
70138,70140_Mg1Co2Bi4O12.poscar,70141,mp-2230779,4,0.183021471,MgCo2(BiO3)4,-1.430610387,3.0842147
70154,70156_Ce2Mg12Si2.poscar,70157,mp-1017493,3,0.197073414,CeMg6Si,0.011176996,4.975962
70160,70162_Mg16Al12Mo1.poscar,70163,mp-1185673,3,0.09157404,Mg16Al12Mo,0.010879558,4.2710447
70161,70163_Li1Mg1Sn1Pt1.poscar,70164,mp-11806,4,0.0,LiMgSnPt,-0.66596588,11.136249
70163,70165_Cs1Ba2Mg1Nb3O10.poscar,70166,mp-2229562,5,0.288064548,CsBa2MgNb3O10,-2.77545875,2.6748483
70171,70173_Mg1Fe2Ni2O6.poscar,70174,mp-2223665,4,0.175074731,MgFe2(NiO3)2,-1.617386764,5.2498755
70172,70174_Ca1Mg6Bi1O8.poscar,70175,mp-1031768,4,0.309073417,CaMg6BiO8,-2.571302681,24.095928
70176,70178_Mg12Cd2Ga2.poscar,70179,mp-1017037,3,0.051994126,Mg6CdGa,-0.047456992,6.685272
70191,70193_Mg6Si6.poscar,70194,mp-1073809,2,0.210572837,MgSi,0.114028782,2.3440726
70197,70199_Na6Mg1Co2O6.poscar,70200,mp-2224240,4,0.119770362,Na6Mg(CoO3)2,-1.567306957,5.7756085
70205,70207_K3Na7Mg2H12S6N2O36.poscar,70208,mp-1224548,7,0.0,K3Na7Mg2H12S6(NO18)2,-1.898227776,41.59082
70225,70227_Mg1Ti4Co2O10.poscar,70228,mp-2229347,4,0.233390026,MgTi4(CoO5)2,-2.775816778,5.23047
70232,70234_Sr4Mg1Fe2S2O6.poscar,70235,mp-2221129,5,0.290625452,Sr4MgFe2(SO3)2,-2.181874536,4.257133
70238,70240_Li4Mg2Br8.poscar,70241,mp-1222739,3,0.068952597,Li2MgBr4,-1.826841878,28.206085
70251,70253_Mg1Fe2Bi2O6.poscar,70254,mp-2217838,4,0.189545455,MgFe2(BiO3)2,-1.660295095,7.3872666
70252,70254_Mg6Bi12O24.poscar,70255,mp-1333835,3,0.12946666,Mg(BiO2)2,-1.930479614,4.8573093
70263,70265_Cs1Mg1Mn1P3H1O10.poscar,70266,mp-2229931,6,0.209328834,CsMgMnP3HO10,-2.394748346,11.49286
70288,70290_Mg8Si8O24.poscar,70291,mp-644879,3,0.049132389,MgSiO3,-3.18701214,60.06003
70290,70292_Mg2Si2O12F12.poscar,70293,mp-1180350,4,0.326192587,MgSi(OF)6,-1.735280056,3.2479718
70302,70304_Rb1Mg30Si1O32.poscar,70305,mp-1039943,4,0.136399431,RbMg30SiO32,-2.890661004,5.726389
70306,70308_Ba2Ho1Mg1Ru1O6.poscar,70309,mp-2215906,5,0.368649264,Ba2HoMgRuO6,-2.524660234,53.6308
70307,70309_Mg1Ti2Tl2P2S10.poscar,70310,mp-2228924,5,0.106479269,MgTi2Tl2(PS5)2,-1.005869594,7.758616
70315,70317_Mg14Mo1W1.poscar,70318,mp-1026480,3,0.214480055,Mg14MoW,0.201496155,3.1772633
70320,70322_Er2Mg2S6.poscar,70323,mp-1232164,3,0.371650319,ErMgS3,-1.517181798,4.8897824
70328,70330_Sr1Mg6C1O8.poscar,70331,mp-1033474,4,0.670124597,SrMg6CO8,-2.234759817,23.88112
70329,70331_Li8Mg4Ge4O16.poscar,70332,mp-1222820,4,0.002730892,Li2MgGeO4,-2.526113064,44.033745
70332,70334_Mg32Al36Ag13.poscar,70335,mp-31506,3,0.020885458,Mg32Al36Ag13,-0.074660882,4.8231983
70333,70335_Na2Mg12V2.poscar,70336,mp-1021683,3,0.254522847,NaMg6V,0.236572227,4.514299
70337,70339_Mg1Zn2Co4S8.poscar,70340,mp-2232206,4,0.271018154,MgZn2(CoS2)4,-0.670712352,2.7916322
70339,70341_Mg1Te2Mo2W2Se4S2.poscar,70342,mp-2219280,6,0.258500089,MgTe2Mo2W2(Se2S)2,-0.747753852,12.406079
70343,70345_Mg4H2O5.poscar,70346,mp-30242,3,0.013680195,Mg4H2O5,-2.56580884,37.629555
70355,70357_Mg1Co2H2O4.poscar,70358,mp-2217537,4,0.297427615,MgCo2(HO2)2,-1.390372897,7.1837773
70362,70364_Ce1Mg14B1.poscar,70365,mp-1027162,3,0.200941979,CeMg14B,0.146587626,4.723893
70372,70374_Mg4Ta4W2O16.poscar,70375,mp-1046203,4,0.188837862,Mg2Ta2WO8,-2.834253936,6.6790476
70379,70381_La1Pm1Mg2.poscar,70382,mp-1185131,3,0.007641875,LaPmMg2,-0.100044211,6.33877
70382,70384_Mg2Pb4.poscar,70385,mp-1185940,2,0.048918578,MgPb2,0.020668305,7.61828
70388,70390_Mg4Sn8O16.poscar,70391,mp-1041794,3,0.162169275,Mg(SnO2)2,-2.092463425,6.6961217
70390,70392_Ca1Y1Mg14O16.poscar,70393,mp-1036396,4,0.121588462,CaYMg14O16,-2.972569748,21.706846
70412,70414_Ho2Mg1Ga1.poscar,70415,mp-1184629,3,0.04093893,Ho2MgGa,-0.330882119,11.09193
70416,70418_Mg1W2Br4O4.poscar,70419,mp-2227274,4,0.122773175,MgW2(BrO)4,-1.721686956,8.497016
70419,70421_Ho2Mg2Mn4O12.poscar,70422,mp-1041080,4,0.083448247,HoMgMn2O6,-2.656261905,2.194588
70422,70424_Ba4Mg6F20.poscar,70425,mp-541162,3,0.005831869,Ba2Mg3F10,-3.957409938,104.84769
70423,70425_Ba4Mg4Cr4F28.poscar,70426,mp-1047859,4,0.010134466,BaMgCrF7,-3.643223843,5.6738725
70426,70428_La2Mg1Ti2Ag2O8.poscar,70429,mp-2232516,5,0.266774997,La2MgTi2(AgO4)2,-2.915964391,12.700073
70455,70457_K3Mg9Si12O36.poscar,70458,mp-1211817,4,0.056736654,KMg3(SiO3)4,-3.037787491,26.601171
70460,70462_Mg12Co2Bi2.poscar,70463,mp-1022032,3,0.189766596,Mg6CoBi,0.103572784,4.565214
70471,70473_Mg12Si12.poscar,70474,mp-1073820,2,0.168641452,MgSi,0.072097397,2.9343147
70505,70507_Mg2Ga2.poscar,70508,mp-1094729,2,0.069146798,MgGa,-0.079171366,3.8257823
70510,70512_Mg1Co3Bi1O8.poscar,70513,mp-2218372,4,0.179872429,MgCo3BiO8,-1.4073084,5.6048274
70512,70514_Mg10Si12.poscar,70515,mp-1075372,2,0.195115097,Mg5Si6,0.107347775,2.5655396
70514,70516_Mg2Ni4.poscar,70517,mp-1185705,2,0.002711685,MgNi2,-0.217834478,4.249032
70565,70567_Mg6Ti6.poscar,70568,mp-1094350,2,0.157580701,MgTi,0.147322833,4.892411
70568,70570_Cs2Mg12Cr2.poscar,70571,mp-1017080,3,0.492143658,CsMg6Cr,0.477546326,4.7694516
70570,70572_Mg1P4H24N8O8.poscar,70573,mp-1234393,5,0.127593877,MgP4H24(NO)8,-0.956344131,16.364756
70574,70576_Mg1Nb4Sn2O12.poscar,70577,mp-2231177,4,0.148411417,MgNb4(SnO6)2,-2.622338908,8.265728
70578,70580_Mg1V2C4O12.poscar,70581,mp-2228828,4,0.0836588,MgV2(CO3)4,-2.066663732,4.7393293
70583,70585_Mg2N4O24.poscar,70586,mp-1180567,3,0.702107625,Mg(NO6)2,-0.110965822,1.8599272
70584,70586_Dy8Mg4Se16.poscar,70587,mp-1232067,3,0.186942147,Dy2MgSe4,-1.77419503,25.464212
70631,70633_Mg1Fe1Sb4O12.poscar,70634,mp-2228347,4,0.139950632,MgFe(SbO3)4,-1.909310217,6.474087
70638,70640_Mg1Sb4O10.poscar,70641,mp-2232350,3,0.211958867,Mg(Sb2O5)2,-1.86026199,11.00621
70640,70642_Mg4Cu6Ge2.poscar,70643,mp-1222246,3,0.078077308,Mg2Cu3Ge,-0.124422295,3.519105
70642,70644_Li1Mg2In1.poscar,70645,mp-1093660,3,1.314340031,LiMg2In,1.157181667,24.22025
70678,70680_Hf1Mg30Mn1O32.poscar,70681,mp-1037789,4,0.096020435,HfMg30MnO32,-2.955610747,1.3759587
70679,70681_K1Mg6Ti1.poscar,70682,mp-1021488,3,0.283745849,KMg6Ti,0.268359048,4.1020956
70689,70691_Sr1Mg14V1O16.poscar,70692,mp-1034523,4,0.100024572,SrMg14VO16,-2.900439213,21.015049
70705,70707_Mg2W2O8.poscar,70708,mp-608385,3,0.127937827,MgWO4,-2.440273338,28.554644
70716,70718_Mg1Co2Mo2O8.poscar,70719,mp-2220006,4,0.083684962,MgCo2(MoO4)2,-1.891682942,5.6358614
70719,70721_Ba1Mg1Tl2.poscar,70722,mp-1093902,3,1.462784072,BaMgTl2,1.163067416,28.749758
70741,70743_Mg2Sn2P4O14.poscar,70744,mp-1346690,4,0.055202822,MgSnP2O7,-2.623253465,21.592285
70755,70757_Ba1La1Mg6.poscar,70758,mp-1021159,3,0.085701984,BaLaMg6,-0.017289304,5.914555
70756,70758_Sr1Mg6Co1O8.poscar,70759,mp-1032293,4,0.235492229,SrMg6CoO8,-2.600380964,21.719048
70760,70762_Mg4Co4As4O20.poscar,70763,mp-1330276,4,0.104113714,MgCoAsO5,-1.862378361,7.620563
70776,70778_Mg1Cr2S4.poscar,70779,mp-2225272,3,0.202139116,Mg(CrS2)2,-1.00333547,9.25968
70780,70782_Mg4Pb2O8.poscar,70783,mp-859874,3,0.094037321,Mg2PbO4,-2.208483662,4.9061565
70802,70804_Mg14V1Sn1.poscar,70805,mp-1028328,3,0.098855554,Mg14VSn,0.043309425,5.7847843
70821,70823_Mg12Nb2V2.poscar,70824,mp-1021699,3,0.235063979,Mg6NbV,0.221112504,4.6629624
70828,70830_Ba2Lu1Mg1Sb1O6.poscar,70831,mp-2217285,5,0.371639761,Ba2LuMgSbO6,-2.690796707,16.822716
70838,70840_Ce1Mg6Zn1.poscar,70841,mp-1022715,3,0.144780786,CeMg6Zn,0.055134503,5.436662
70841,70843_Mg1Cr4S8.poscar,70844,mp-2218826,3,0.186178372,Mg(CrS2)4,-0.864378825,6.444016
70846,70848_Cs1Mg14Nb1.poscar,70849,mp-1026627,3,0.291375965,CsMg14Nb,0.276884154,4.2392254
70858,70860_Mg4Sn2.poscar,70861,mp-1094518,2,0.169888202,Mg2Sn,-0.01733722,3.0543444
70861,70863_Mg1Mo1W2O8.poscar,70864,mp-2218257,4,0.094200006,MgMo(WO4)2,-2.204885102,7.007009
70872,70874_Mg14Ti1Cu1O16.poscar,70875,mp-1035335,4,0.10677361,Mg14TiCuO16,-2.901785459,5.072813
70897,70899_Mg6Nb1V1O8.poscar,70900,mp-1031577,4,0.236961475,Mg6NbVO8,-2.617457924,7.356462
70898,70900_Mg1Te4Mo3W1Se2S2.poscar,70901,mp-2226732,6,0.244892691,MgTe4Mo3W(SeS)2,-0.652048188,3.117753
